class,Left_THUMB_CMC_x,Left_THUMB_CMC_y,Left_THUMB_CMC_z,Left_THUMB_MCP_x,Left_THUMB_MCP_y,Left_THUMB_MCP_z,Left_THUMB_IP_x,Left_THUMB_IP_y,Left_THUMB_IP_z,Left_THUMB_TIP_x,Left_THUMB_TIP_y,Left_THUMB_TIP_z,Left_INDEX_FINGER_MCP_x,Left_INDEX_FINGER_MCP_y,Left_INDEX_FINGER_MCP_z,Left_INDEX_FINGER_PIP_x,Left_INDEX_FINGER_PIP_y,Left_INDEX_FINGER_PIP_z,Left_INDEX_FINGER_DIP_x,Left_INDEX_FINGER_DIP_y,Left_INDEX_FINGER_DIP_z,Left_INDEX_FINGER_TIP_x,Left_INDEX_FINGER_TIP_y,Left_INDEX_FINGER_TIP_z,Left_MIDDLE_FINGER_MCP_x,Left_MIDDLE_FINGER_MCP_y,Left_MIDDLE_FINGER_MCP_z,Left_MIDDLE_FINGER_PIP_x,Left_MIDDLE_FINGER_PIP_y,Left_MIDDLE_FINGER_PIP_z,Left_MIDDLE_FINGER_DIP_x,Left_MIDDLE_FINGER_DIP_y,Left_MIDDLE_FINGER_DIP_z,Left_MIDDLE_FINGER_TIP_x,Left_MIDDLE_FINGER_TIP_y,Left_MIDDLE_FINGER_TIP_z,Left_RING_FINGER_MCP_x,Left_RING_FINGER_MCP_y,Left_RING_FINGER_MCP_z,Left_RING_FINGER_PIP_x,Left_RING_FINGER_PIP_y,Left_RING_FINGER_PIP_z,Left_RING_FINGER_DIP_x,Left_RING_FINGER_DIP_y,Left_RING_FINGER_DIP_z,Left_RING_FINGER_TIP_x,Left_RING_FINGER_TIP_y,Left_RING_FINGER_TIP_z,Left_PINKY_MCP_x,Left_PINKY_MCP_y,Left_PINKY_MCP_z,Left_PINKY_PIP_x,Left_PINKY_PIP_y,Left_PINKY_PIP_z,Left_PINKY_DIP_x,Left_PINKY_DIP_y,Left_PINKY_DIP_z,Left_PINKY_TIP_x,Left_PINKY_TIP_y,Left_PINKY_TIP_z,Right_THUMB_CMC_x,Right_THUMB_CMC_y,Right_THUMB_CMC_z,Right_THUMB_MCP_x,Right_THUMB_MCP_y,Right_THUMB_MCP_z,Right_THUMB_IP_x,Right_THUMB_IP_y,Right_THUMB_IP_z,Right_THUMB_TIP_x,Right_THUMB_TIP_y,Right_THUMB_TIP_z,Right_INDEX_FINGER_MCP_x,Right_INDEX_FINGER_MCP_y,Right_INDEX_FINGER_MCP_z,Right_INDEX_FINGER_PIP_x,Right_INDEX_FINGER_PIP_y,Right_INDEX_FINGER_PIP_z,Right_INDEX_FINGER_DIP_x,Right_INDEX_FINGER_DIP_y,Right_INDEX_FINGER_DIP_z,Right_INDEX_FINGER_TIP_x,Right_INDEX_FINGER_TIP_y,Right_INDEX_FINGER_TIP_z,Right_MIDDLE_FINGER_MCP_x,Right_MIDDLE_FINGER_MCP_y,Right_MIDDLE_FINGER_MCP_z,Right_MIDDLE_FINGER_PIP_x,Right_MIDDLE_FINGER_PIP_y,Right_MIDDLE_FINGER_PIP_z,Right_MIDDLE_FINGER_DIP_x,Right_MIDDLE_FINGER_DIP_y,Right_MIDDLE_FINGER_DIP_z,Right_MIDDLE_FINGER_TIP_x,Right_MIDDLE_FINGER_TIP_y,Right_MIDDLE_FINGER_TIP_z,Right_RING_FINGER_MCP_x,Right_RING_FINGER_MCP_y,Right_RING_FINGER_MCP_z,Right_RING_FINGER_PIP_x,Right_RING_FINGER_PIP_y,Right_RING_FINGER_PIP_z,Right_RING_FINGER_DIP_x,Right_RING_FINGER_DIP_y,Right_RING_FINGER_DIP_z,Right_RING_FINGER_TIP_x,Right_RING_FINGER_TIP_y,Right_RING_FINGER_TIP_z,Right_PINKY_MCP_x,Right_PINKY_MCP_y,Right_PINKY_MCP_z,Right_PINKY_PIP_x,Right_PINKY_PIP_y,Right_PINKY_PIP_z,Right_PINKY_DIP_x,Right_PINKY_DIP_y,Right_PINKY_DIP_z,Right_PINKY_TIP_x,Right_PINKY_TIP_y,Right_PINKY_TIP_z
Y,-0.038443565,-0.091916442,-0.009090223,-0.071874022,-0.180392385,-0.021780946,-0.101083159,-0.222579986,-0.033538826,-0.124309003,-0.234286726,-0.045094181,-0.069226742,-0.23942256,-0.03597258,-0.128428042,-0.342262477,-0.058228765,-0.165742635,-0.413422063,-0.075580731,-0.189041197,-0.475487203,-0.088151552,-0.060753166,-0.232435972,-0.037903041,-0.053948939,-0.306995735,-0.061125145,-0.026956856,-0.356132061,-0.07087642,0.004077018,-0.399430842,-0.076885745,-0.054021716,-0.216243476,-0.03961597,-0.046405434,-0.298519463,-0.059748337,-0.0237903,-0.363441825,-0.061219633,0.005516589,-0.419792086,-0.061044108,-0.056998968,-0.202376604,-0.041331235,-0.047452807,-0.270361603,-0.052540992,-0.02904433,-0.319101885,-0.048922587,-0.007895708,-0.365819231,-0.045819041,-0.049821973,-0.115339101,-0.033729777,-0.061604947,-0.263387442,-0.038090647,-0.056292266,-0.368154407,-0.03303947,-0.036979675,-0.410921395,-0.025893169,0.064074814,-0.312844992,-0.038861413,0.073948622,-0.46267435,-0.039711483,0.080725849,-0.550488144,-0.037664067,0.08754921,-0.619469494,-0.037333988,0.113586962,-0.283616364,-0.015680606,0.05422771,-0.359969199,-0.016096414,0.009531081,-0.332455695,-0.008223298,-0.005196094,-0.29041946,-0.001973566,0.135404825,-0.248056293,0.007355743,0.080415964,-0.31715703,0.0036585,0.040383637,-0.300258577,0.006758167,0.022808969,-0.266587794,0.009982753,0.142643452,-0.217809141,0.029146721,0.095455408,-0.278988958,0.030088404,0.061059296,-0.266995669,0.036795128,0.046922982,-0.231743515,0.044401683
Y,-0.080763758,-0.070889473,0.048038892,-0.103565097,-0.160535038,0.072195123,-0.112984062,-0.221873075,0.080274108,-0.111976981,-0.27546373,0.086430978,-0.048610807,-0.246040851,0.098934244,-0.046537638,-0.338082165,0.112280558,-0.038057328,-0.398916289,0.110041309,-0.028299213,-0.454499677,0.105032857,-0.030124128,-0.256054759,0.064945001,-0.022720158,-0.354552746,0.077021736,-0.017289877,-0.425559342,0.070938441,-0.007013262,-0.486974925,0.062766756,-0.027083457,-0.256676942,0.027539551,-0.017198742,-0.358454436,0.031857181,-0.016158164,-0.43182154,0.026325553,-0.011378587,-0.489596442,0.019485911,-0.044320643,-0.25555265,-0.008306251,-0.034247935,-0.346496314,-0.008977792,-0.030469299,-0.408190429,-0.011435621,-0.025268674,-0.461931557,-0.015974317,-0.063945413,-0.055957675,-0.0393247,-0.089376182,-0.164678037,-0.05033027,-0.086651832,-0.252678692,-0.050521582,-0.066821873,-0.304568768,-0.050833027,0.033920288,-0.222824216,-0.064250212,0.047516525,-0.368279844,-0.073861051,0.05288732,-0.446140885,-0.075760621,0.057991564,-0.507939905,-0.077813077,0.080196738,-0.199594855,-0.04169793,0.003083408,-0.245802045,-0.053404875,-0.048017025,-0.20228368,-0.047261867,-0.056706727,-0.162529111,-0.04141704,0.09874165,-0.169240892,-0.019185094,0.0233922,-0.218835294,-0.035438127,-0.017320752,-0.184786141,-0.028571998,-0.022866547,-0.151695728,-0.020139541,0.103524327,-0.14302516,0.002561823,0.043025255,-0.189608097,-0.009686961,0.009205222,-0.166140258,-0.001313673,0.004486143,-0.132199943,0.010175495
Y,-0.06389308,-0.082505017,-0.002849766,-0.097164214,-0.171899438,-0.005667479,-0.117138505,-0.221477478,-0.010823074,-0.126184166,-0.251749694,-0.015059303,-0.057753682,-0.23216933,0.003126984,-0.044383824,-0.331314489,-0.010711085,-0.023791969,-0.388263806,-0.026931589,-0.001448631,-0.435510546,-0.037545129,-0.047192216,-0.235470801,-0.002659873,-0.026439607,-0.325928151,-0.013342708,-0.010906875,-0.39155738,-0.025626571,0.010434508,-0.447197213,-0.034898437,-0.041392207,-0.230711788,-0.010881141,-0.022035837,-0.322029322,-0.020069272,-0.012075067,-0.384764194,-0.027263784,0.003611922,-0.43187049,-0.031591497,-0.042606235,-0.224116295,-0.020276002,-0.025578201,-0.302173137,-0.026611912,-0.01469785,-0.356500476,-0.02886223,-0.001108348,-0.398814961,-0.029689117,-0.047756463,-0.112072707,-0.037193445,-0.05676794,-0.262262106,-0.041671531,-0.050351202,-0.369005442,-0.035930411,-0.034786761,-0.406715334,-0.028140015,0.065075994,-0.315587581,-0.040525628,0.074647963,-0.465855956,-0.04298692,0.080114663,-0.554316849,-0.042255351,0.087324739,-0.623599768,-0.042635371,0.114043355,-0.285087347,-0.015685375,0.054226816,-0.365172267,-0.018151292,0.007779896,-0.335756541,-0.010894457,-0.007626474,-0.290124297,-0.003981145,0.135059714,-0.249321163,0.008559147,0.078127801,-0.320208252,0.002237295,0.03675735,-0.301363349,0.003982855,0.018968761,-0.264005721,0.007497448,0.142187893,-0.21851939,0.03129598,0.09351629,-0.281349481,0.029520143,0.057394564,-0.268516899,0.034667282,0.043284893,-0.230384887,0.041910684
Z,-0.080555022,-0.090544284,0.012595761,-0.098776579,-0.197896242,0.01241487,-0.101658702,-0.269902289,0.002081437,-0.104150474,-0.330514193,-0.010500928,-0.055372298,-0.324565322,0.028896398,-0.061088503,-0.435720742,0.01020309,-0.066670001,-0.514743701,-0.009985277,-0.066798806,-0.581050754,-0.026022439,-0.037877858,-0.322386772,0.000810693,-0.049962521,-0.457461536,-0.01914568,-0.056570709,-0.547854454,-0.041303645,-0.059564889,-0.624867827,-0.05728773,-0.022075355,-0.298421324,-0.030509562,-0.037510038,-0.433262706,-0.05256617,-0.044777393,-0.519194246,-0.069559804,-0.049297512,-0.590540082,-0.081680536,-0.014928997,-0.259509206,-0.062366474,-0.021233022,-0.357507468,-0.081166148,-0.026434183,-0.424594999,-0.090321011,-0.030689657,-0.486037493,-0.097630202,0.070620865,0.027201414,0.030645638,0.127072931,0.019877314,0.036309452,0.164353639,0.021357119,0.031289847,0.203451902,0.018381417,0.023125491,0.16928348,-0.073818475,0.022319704,0.248022259,-0.044589877,0.005694828,0.308347404,-0.034575999,-0.010503467,0.362635255,-0.036102653,-0.023673136,0.169787675,-0.080313802,-0.009197455,0.264249742,-0.042840541,-0.023956271,0.33097595,-0.03118223,-0.039108867,0.389238,-0.030825079,-0.051758597,0.163797677,-0.07344091,-0.040072339,0.261896491,-0.036427081,-0.052071723,0.325263679,-0.023868203,-0.061747047,0.37539059,-0.024467707,-0.070155288,0.154242128,-0.051956177,-0.069284717,0.227804959,-0.033952892,-0.081097531,0.276980818,-0.026832462,-0.086126181,0.317694605,-0.02834338,-0.090470577
Z,-0.059031665,-0.075186431,-0.000273189,-0.070968568,-0.192958295,-0.004840281,-0.071571827,-0.27715534,-0.015761908,-0.072315216,-0.346939891,-0.028158864,-0.046857834,-0.271822929,0.005883327,-0.040992558,-0.370464235,-0.02204606,-0.044730484,-0.454530209,-0.04737383,-0.043569028,-0.523701399,-0.064976448,-0.034015178,-0.273392498,-0.014821536,-0.029519617,-0.390608787,-0.042065071,-0.034188091,-0.48410359,-0.065715695,-0.032116353,-0.561597139,-0.081086615,-0.01557225,-0.263431668,-0.038555561,-0.013404727,-0.380489886,-0.064431319,-0.020472526,-0.467155009,-0.079822751,-0.020324111,-0.537813842,-0.088912988,0.004086137,-0.239543497,-0.063976357,0.00798738,-0.343029082,-0.083896438,0.003169716,-0.415905446,-0.092376547,0.002006293,-0.478996545,-0.097628923,0.101294607,0.068288565,0.014302727,0.181086213,0.047106862,0.019740556,0.229351014,0.027916729,0.017576835,0.274837703,0.020365655,0.014839746,0.225133807,-0.104103983,0.024338833,0.317251176,-0.05326438,0.007798016,0.385496527,-0.039500952,-0.011581317,0.438203067,-0.041358948,-0.027979029,0.217192233,-0.116595537,-4.07E-05,0.326433629,-0.062255144,-0.013729558,0.393424004,-0.045519292,-0.028535591,0.451025695,-0.048652709,-0.041124855,0.206676901,-0.104141593,-0.026759369,0.316565544,-0.058835507,-0.040139524,0.384942621,-0.045038879,-0.047907216,0.438880414,-0.047219098,-0.054576469,0.194657624,-0.068455279,-0.054307812,0.280062527,-0.04496783,-0.06445484,0.335321874,-0.038977265,-0.06624321,0.380673617,-0.038037002,-0.068222256
Z,-0.065837324,-0.084242106,0.008786768,-0.083619237,-0.204857826,0.005485203,-0.086113871,-0.285416007,-0.007452855,-0.088182271,-0.353039742,-0.022663687,-0.062636793,-0.316923261,0.021047752,-0.056880474,-0.432170272,-0.004093374,-0.062761903,-0.522285551,-0.029322928,-0.062730849,-0.599459142,-0.048407495,-0.050503493,-0.317068219,-0.007398226,-0.043416381,-0.457201094,-0.032068409,-0.045007229,-0.562707395,-0.056583654,-0.040354252,-0.65160352,-0.073754922,-0.031982124,-0.29827267,-0.039087851,-0.03215766,-0.437994212,-0.062739916,-0.034436286,-0.527896166,-0.074987464,-0.033439637,-0.603650749,-0.083634921,-0.012099505,-0.262604654,-0.072198369,-0.009322584,-0.367721111,-0.090764709,-0.01104641,-0.440195173,-0.095742092,-0.012210667,-0.505382478,-0.099736132,0.090570837,0.033679068,0.041334809,0.158124447,0.021675586,0.054741901,0.209776431,0.016659498,0.054412924,0.249661148,0.010100364,0.051093821,0.197924554,-0.111527324,0.0526926,0.297426939,-0.065373421,0.049372029,0.354800224,-0.049137235,0.040667173,0.399330556,-0.052182794,0.031684124,0.189871699,-0.12054798,0.017283057,0.307950079,-0.066979409,0.014509037,0.369323194,-0.053867758,0.005604156,0.420000017,-0.057997942,-0.004034803,0.182012528,-0.10370943,-0.018507858,0.302752137,-0.054165125,-0.021229153,0.36697191,-0.041334749,-0.025409172,0.416346729,-0.043156386,-0.031784083,0.177561611,-0.066630066,-0.052616156,0.273732006,-0.038898766,-0.05386994,0.330798805,-0.028889418,-0.051845595,0.380201399,-0.026456952,-0.053251527
Z,-0.081952154,-0.086449265,0.007833431,-0.101632118,-0.205439746,0.003788732,-0.102700769,-0.288277655,-0.008304378,-0.104344189,-0.35792005,-0.022184109,-0.072223961,-0.315101176,0.015354396,-0.071510434,-0.432765871,-0.007789298,-0.072322249,-0.517966419,-0.030562371,-0.065886318,-0.590449929,-0.047638615,-0.054567635,-0.315225094,-0.010282636,-0.060406386,-0.456478565,-0.031987453,-0.062212348,-0.555723518,-0.054282984,-0.057340502,-0.640016615,-0.070379888,-0.035509646,-0.293985337,-0.038539843,-0.046055674,-0.436134338,-0.059552437,-0.048472583,-0.527027517,-0.073795652,-0.04623878,-0.60385105,-0.084759837,-0.0214836,-0.255614757,-0.067668287,-0.027592182,-0.354340821,-0.08447933,-0.030435144,-0.423279225,-0.09078083,-0.030691802,-0.486704736,-0.096241345,0.066920877,0.017961264,0.041112371,0.116128743,0.023146868,0.054339782,0.151450247,0.026506424,0.053851929,0.186300815,0.027844071,0.050275621,0.165879131,-0.052779287,0.062170282,0.24309063,-0.017691374,0.062526737,0.291053951,-0.002536654,0.054155808,0.330341697,-0.002338052,0.045440957,0.168899417,-0.056114644,0.028431306,0.261434496,-0.018292904,0.031087609,0.314682246,-0.005264461,0.022801066,0.359190107,-0.006636977,0.012955463,0.168460101,-0.046877891,-0.00649019,0.261825025,-0.015873671,-0.004656354,0.31364739,-0.005802631,-0.007410574,0.354115367,-0.007710397,-0.013526321,0.169054449,-0.027941763,-0.040000196,0.239775479,-0.012563944,-0.036151144,0.283500433,-0.00462836,-0.031072115,0.320404113,-0.004321516,-0.031048195
Z,-0.07289064,-0.08832997,0.00649654,-0.092261672,-0.210768699,0.005255784,-0.092465818,-0.296624422,-0.006038975,-0.090364635,-0.366599619,-0.018281172,-0.066421807,-0.321570724,0.02932392,-0.066034138,-0.423090726,0.004582733,-0.090422869,-0.486347168,-0.020566803,-0.110934973,-0.535364389,-0.039466997,-0.052377224,-0.320991337,0.003588377,-0.047468663,-0.447865396,-0.018954397,-0.068297565,-0.526514589,-0.040231884,-0.080391944,-0.587644964,-0.054987502,-0.034815848,-0.301303744,-0.026888539,-0.039542258,-0.435559779,-0.046978348,-0.057153881,-0.509748935,-0.051540428,-0.066966355,-0.565585851,-0.054217265,-0.019664765,-0.266434609,-0.059855782,-0.020836354,-0.371988594,-0.07636542,-0.027445793,-0.443300873,-0.077698664,-0.032166899,-0.506164133,-0.077736297,0.066683948,0.035287857,0.039151959,0.121592492,0.024301291,0.050468545,0.157222569,0.020651341,0.049757622,0.193487257,0.018867672,0.045323584,0.159942299,-0.073532849,0.038283773,0.236721486,-0.045217693,0.028646942,0.297673792,-0.035322606,0.015864343,0.350882918,-0.03777051,0.004245038,0.161061108,-0.0792678,0.004330033,0.254419774,-0.044635296,-0.002370488,0.320428819,-0.031768441,-0.014646362,0.380369872,-0.029754162,-0.026939126,0.157063425,-0.07074964,-0.028909834,0.252917618,-0.038687765,-0.034719154,0.314434857,-0.026191413,-0.042857788,0.364835173,-0.026187897,-0.05175481,0.151930422,-0.046990991,-0.060006622,0.224910707,-0.030333042,-0.065788515,0.273063511,-0.021946192,-0.06852106,0.313705832,-0.020961881,-0.072869331
Z,-0.083662569,-0.084851741,0.007157537,-0.102584481,-0.197045743,0.002919084,-0.105348348,-0.270246207,-0.009802133,-0.102654993,-0.330427229,-0.023944054,-0.055407345,-0.323124885,0.020328887,-0.058842778,-0.433579832,-0.001029624,-0.061423599,-0.513340473,-0.023000689,-0.058416068,-0.580525219,-0.039663134,-0.038022876,-0.3215352,-0.005773336,-0.046315908,-0.460300266,-0.027595693,-0.050944507,-0.556770652,-0.049977316,-0.051184237,-0.637747109,-0.065674911,-0.023234129,-0.297392726,-0.035085565,-0.037523329,-0.437082708,-0.056747107,-0.041157782,-0.527178019,-0.07173832,-0.040650367,-0.602292478,-0.082538465,-0.019916892,-0.2564556,-0.065555418,-0.028276682,-0.355035394,-0.082985485,-0.031478584,-0.425589412,-0.090656692,-0.031841099,-0.490834206,-0.096925231,0.058596611,0.013351023,0.031860134,0.103991389,0.032941461,0.036405894,0.132400036,0.055128932,0.030518238,0.1653153,0.061251581,0.020895668,0.148508877,-0.027740538,0.020219943,0.221061647,0.006321013,0.007690818,0.272863984,0.015793621,-0.003262832,0.319048703,0.016117453,-0.012773906,0.147748411,-0.031748474,-0.011036076,0.234551489,0.007305562,-0.02483216,0.294364989,0.016889691,-0.037486726,0.345809758,0.01803416,-0.048391336,0.138728321,-0.026569307,-0.04115614,0.229091883,0.01309979,-0.053781756,0.286983848,0.022578537,-0.062255261,0.332862079,0.020606458,-0.069908944,0.127467513,-0.011831522,-0.069002715,0.193740785,0.009059429,-0.08035997,0.236427426,0.015911341,-0.084774372,0.272672892,0.014975369,-0.089215432
Z,-0.072775245,-0.092586815,0.009965108,-0.091633439,-0.213931739,0.007018799,-0.094147503,-0.295488119,-0.006586519,-0.099616945,-0.360107213,-0.022366235,-0.058464885,-0.318236828,0.023649652,-0.058452725,-0.43115136,-0.001251247,-0.062229633,-0.519917518,-0.026338123,-0.061373115,-0.59838888,-0.045166224,-0.045463502,-0.313817441,-0.005669233,-0.048219919,-0.450053662,-0.030858111,-0.048022926,-0.554143071,-0.055840082,-0.044170558,-0.645728051,-0.073394347,-0.028522372,-0.293185919,-0.038373157,-0.039154887,-0.433785736,-0.063107896,-0.038795471,-0.526858359,-0.076957349,-0.036098123,-0.606490165,-0.08636995,-0.012666523,-0.259542465,-0.07242718,-0.018009067,-0.368461489,-0.090198029,-0.020305991,-0.443137496,-0.095482703,-0.021561384,-0.51159364,-0.100188602,0.060159653,-0.020015717,0.015564087,0.114160448,-0.007575036,0.018455621,0.157736898,0.010540544,0.013960187,0.192688763,0.016903519,0.007220086,0.160758734,0.001602768,0.020929221,0.219097793,0.020603358,0.00905422,0.253882051,0.019193947,-0.004618621,0.28466624,0.010895788,-0.016481113,0.156603098,0.005295336,-0.002447075,0.224694908,0.028391718,-0.017168008,0.270331204,0.024929761,-0.032639123,0.307359457,0.016661942,-0.045169994,0.141122341,0.008528471,-0.027305525,0.210254192,0.033894002,-0.04471292,0.25579077,0.027378201,-0.056224722,0.290164471,0.017433583,-0.065046105,0.120712638,0.010432422,-0.051295381,0.172662079,0.02423799,-0.066653218,0.208819807,0.021025002,-0.072215427,0.240477324,0.014781296,-0.077108797
Z,-0.083320618,-0.090542853,0.011462351,-0.102516651,-0.19948262,0.008742836,-0.106372774,-0.268445492,-0.003925675,-0.107083678,-0.327967525,-0.018478622,-0.057600856,-0.323161394,0.027347956,-0.059046269,-0.43177408,0.006824775,-0.060311079,-0.510934711,-0.015439167,-0.056986571,-0.578450173,-0.032667009,-0.041232169,-0.320499241,-0.001245431,-0.046365023,-0.454805553,-0.022199945,-0.049804509,-0.548413098,-0.044989867,-0.049599648,-0.628989816,-0.0613696,-0.026727438,-0.296353906,-0.033119639,-0.037073434,-0.433689237,-0.054487238,-0.039964974,-0.52056104,-0.069717599,-0.039484739,-0.593241662,-0.080704039,-0.022311509,-0.255657196,-0.065875938,-0.028125346,-0.353657186,-0.082216499,-0.031242967,-0.422248066,-0.088869436,-0.031622648,-0.485692829,-0.094594067,0.059100925,0.001313388,0.025380991,0.108119487,0.008483291,0.027652703,0.140606105,0.022618353,0.021112973,0.17630738,0.025781512,0.011351048,0.153777778,-0.048493683,0.013662602,0.228461295,-0.023620546,-0.00127618,0.283784061,-0.018386424,-0.014054929,0.333172172,-0.02092737,-0.024482438,0.155476659,-0.046970457,-0.013969061,0.242455333,-0.017190635,-0.027657362,0.304962605,-0.011722803,-0.039542843,0.358853429,-0.013686895,-0.049892645,0.148355066,-0.039412975,-0.040956788,0.239447385,-0.008057594,-0.052801814,0.298295348,-0.001663566,-0.060557149,0.344602495,-0.005586028,-0.067422826,0.137001484,-0.02472049,-0.066296857,0.206947594,-0.010098278,-0.077429209,0.252446144,-0.006864428,-0.081430029,0.290378838,-0.012345076,-0.085153948
Z,-0.069224238,-0.092445969,0.009228866,-0.087514401,-0.211635232,0.006224403,-0.088055074,-0.293264121,-0.00687118,-0.093779862,-0.353411436,-0.021817303,-0.057411671,-0.316281378,0.025366264,-0.056237578,-0.425972104,0.001560879,-0.059383929,-0.511751503,-0.023320154,-0.058243156,-0.586429864,-0.042162267,-0.043545365,-0.31461218,-0.001502225,-0.045687556,-0.447684675,-0.024747369,-0.046038687,-0.547020346,-0.049285957,-0.0417552,-0.63383159,-0.06720831,-0.028079093,-0.295535087,-0.031740532,-0.036414504,-0.431472629,-0.053586119,-0.033804536,-0.518578499,-0.065670741,-0.029369652,-0.592995703,-0.074434486,-0.013947845,-0.262077927,-0.063454648,-0.016515017,-0.366108894,-0.078758878,-0.017494679,-0.436371326,-0.083273006,-0.018533945,-0.501018554,-0.087718298,0.065561026,-0.03774491,0.017225758,0.116006374,-0.022365123,0.023055104,0.154723107,-0.005595595,0.021060358,0.188799083,0.000722945,0.017500301,0.155975759,0.004608869,0.036155069,0.214873313,0.024850905,0.030076617,0.256795465,0.021695614,0.02023016,0.293134272,0.014517784,0.011656358,0.155009567,0.016012967,0.015557843,0.222841322,0.035728991,0.008547351,0.270723462,0.031306803,-0.00284349,0.311240613,0.022304654,-0.011960486,0.146292984,0.026236713,-0.006943283,0.213668167,0.044940531,-0.01543641,0.260301768,0.041184425,-0.022099653,0.296252489,0.031792045,-0.027406514,0.134274363,0.032301485,-0.029359612,0.186316847,0.040373325,-0.035188828,0.220521867,0.038741529,-0.035548653,0.248493492,0.032597124,-0.036768634
Z,-0.078760147,-0.093417108,0.010948082,-0.096309423,-0.205736518,0.009097893,-0.097958267,-0.278836608,-0.002401276,-0.101493597,-0.339731246,-0.015793346,-0.054666519,-0.323027253,0.023501852,-0.059823394,-0.440176308,0.002745631,-0.062496007,-0.520701646,-0.018268271,-0.059524238,-0.587793976,-0.034442703,-0.036955237,-0.32144925,-0.004114349,-0.048410773,-0.463112145,-0.024728166,-0.05085367,-0.554735362,-0.046565524,-0.048817277,-0.630394309,-0.062087359,-0.020254552,-0.297804147,-0.034811041,-0.035763383,-0.440023899,-0.056341404,-0.038488209,-0.526951462,-0.072472317,-0.037786186,-0.598723322,-0.084343521,-0.011867225,-0.258502692,-0.066167085,-0.015789986,-0.357027173,-0.084343789,-0.017955184,-0.425453245,-0.093044212,-0.018656254,-0.488207042,-0.100235982,0.065958977,-0.030983686,0.029186447,0.114144445,-0.013108045,0.037999875,0.148323059,0.006307006,0.036223422,0.179208398,0.016687751,0.031586404,0.164082527,0.001987815,0.044461979,0.225312591,0.026661635,0.04014014,0.268831372,0.024793506,0.031168158,0.307741404,0.017560602,0.022262002,0.163429141,0.011804581,0.015989373,0.235779703,0.034177661,0.010294404,0.287583351,0.030747533,-0.000839847,0.331802666,0.020801425,-0.011045669,0.152780831,0.019319177,-0.013672422,0.224394739,0.037924409,-0.021430279,0.273878276,0.034538389,-0.028313871,0.314484716,0.023729861,-0.035089192,0.138053268,0.020881892,-0.042269235,0.193562388,0.027402103,-0.050053311,0.23107928,0.026962638,-0.052313307,0.26433903,0.021163047,-0.055739296
Z,-0.079854965,-0.08658737,0.000296024,-0.10056281,-0.195109904,-0.006283247,-0.104043901,-0.270548284,-0.020309648,-0.102024018,-0.333731801,-0.035899869,-0.060998976,-0.320244283,0.012578879,-0.062631428,-0.44000721,-0.014189096,-0.062558531,-0.527238071,-0.039851642,-0.055804133,-0.600319118,-0.058334543,-0.0417701,-0.319493592,-0.010230547,-0.048670828,-0.461499036,-0.036864182,-0.048042714,-0.562807471,-0.0625264,-0.042762756,-0.649401784,-0.079769316,-0.023428678,-0.297914028,-0.036648738,-0.035633862,-0.440394908,-0.062488614,-0.035294354,-0.530332297,-0.079187098,-0.031327068,-0.605433464,-0.089988823,-0.014007508,-0.259249687,-0.064673136,-0.018755078,-0.358595431,-0.085422213,-0.019016563,-0.430437267,-0.094057145,-0.017492234,-0.497363568,-0.099989782,0.085744918,0.071754098,0.018530512,0.168066234,0.05738759,0.028076192,0.222403735,0.045986652,0.028977806,0.272334904,0.043450653,0.028972223,0.220145077,-0.074617416,0.031897524,0.310550452,-0.042941213,0.020691637,0.3778615,-0.034476459,0.00634047,0.430741609,-0.040188849,-0.006331709,0.217421622,-0.089807898,0.007160805,0.323242426,-0.05418402,-0.002493634,0.391227127,-0.042334795,-0.01543627,0.44879514,-0.046247423,-0.026378568,0.209117055,-0.079819739,-0.01948756,0.319872737,-0.050555885,-0.029055858,0.386637152,-0.038759709,-0.036900012,0.438327253,-0.040216744,-0.043499524,0.198856682,-0.04726398,-0.046408357,0.286885798,-0.035620928,-0.055320328,0.344725311,-0.029566586,-0.058542134,0.3910532,-0.02680248,-0.061303439
